Image name,Human annotated emotion,Full caption,Minus interactions,Minus environments
c6vao6mgbxxfw1dmq5_2.jpg,Anger,"Wendy is a Female Adult. Wendy is or has Frowning, Furrowed eyebrows, Gritting teeth, Lips that flatten or curl. Karl is an adult and he is leaning away from Wendy seemingly scared.","Wendy is a Female Adult. Wendy is or has Frowning, Furrowed eyebrows, Gritting teeth, Lips that flatten or curl.","Wendy is a Female Adult. Wendy is or has Frowning, Furrowed eyebrows, Gritting teeth, Lips that flatten or curl. Karl is an adult and he is leaning away from Wendy seemingly scared."
c6vao6mgbxxfw1dmq5_2.jpg,Aversion,"Greg is a male adult. Greg is or has frowning, clenched jaw, avoiding eye contact, leaning back. Mia is an adult and she is frowning and gritting her teeth at Greg.","Greg is a male adult. Greg is or has frowning, clenched jaw, avoiding eye contact, leaning back.","Greg is a male adult. Greg is or has frowning, clenched jaw, avoiding eye contact, leaning back. Mia is an adult and she is frowning and gritting her teeth at Greg."
c7qnhyvubab2gymolq_1.jpg,Disconnection,"Greg is a Male Elder. Greg is or has Gaze clouding, going distant, Bending forward and laying head on arms. Greg's physical environment is beside a window with sunlight.","Greg is a Male Elder. Greg is or has Gaze clouding, going distant, Bending forward and laying head on arms. Greg's physical environment is beside a window with sunlight.","Greg is a Male Elder. Greg is or has Gaze clouding, going distant, Bending forward and laying head on arms."
c8fvy7kfqi93mclkcn_1.jpg,Annoyance,"Sean is a male adult. Sean is a(n) politician. Sean is or has frowning, glaring, clenched jaw. Sean's physical environment is on a stage in front of a microphone with flag in the back.","Sean is a male adult. Sean is a(n) politician. Sean is or has frowning, glaring, clenched jaw. Sean's physical environment is on a stage in front of a microphone with flag in the back.","Sean is a male adult. Sean is a(n) politician. Sean is or has frowning, glaring, clenched jaw."
cc1jjc84iko7hux4br_2.jpg,Pain/Suffering - Physical,"Jane is a female adult. Jane is a(n) patient. Jane is or has tilting head downward, resting forehead on hand, hunched shoulders. Mia is Jane's doctor and she is taking down notes. Jane's physical environment is in a clinic.","Jane is a female adult. Jane is a(n) patient. Jane is or has tilting head downward, resting forehead on hand, hunched shoulders. Jane's physical environment is in a clinic.","Jane is a female adult. Jane is a(n) patient. Jane is or has tilting head downward, resting forehead on hand, hunched shoulders. Mia is Jane's doctor and she is taking down notes."
cdode3ptk2x20de08b_1.jpg,Disconnection,"Lucas is a male adult. Lucas is a(n) doctor. Lucas is or has staring off into the distance, hand covering mouth. Lucas's physical environment is by a window.","Lucas is a male adult. Lucas is a(n) doctor. Lucas is or has staring off into the distance, hand covering mouth. Lucas's physical environment is by a window.","Lucas is a male adult. Lucas is a(n) doctor. Lucas is or has staring off into the distance, hand covering mouth."
ciynko6n2eqpdcyss0_1.jpg,Annoyance,"Sophia is a female adult. Sophia is or has closed eyes, rubbing one's forehead or eyebrows. Sophia's physical environment is on a phone call.","Sophia is a female adult. Sophia is or has closed eyes, rubbing one's forehead or eyebrows. Sophia's physical environment is on a phone call.","Sophia is a female adult. Sophia is or has closed eyes, rubbing one's forehead or eyebrows."
ckbee3cuuu4tal7zrv_1.jpg,Aversion,"Chloe is a Female Adult. Chloe is or has Frowning, Gritting teeth, Glassy stare.","Chloe is a Female Adult. Chloe is or has Frowning, Gritting teeth, Glassy stare.","Chloe is a Female Adult. Chloe is or has Frowning, Gritting teeth, Glassy stare."
cmc8pxpzvo6pkd1ptv_1.jpg,Aversion,"Jane is a female adult. Jane is or has squeezing eyes shut, lowered eyebrows, frowning, downturned mouth, avoiding eye contact, palms up facing outward.","Jane is a female adult. Jane is or has squeezing eyes shut, lowered eyebrows, frowning, downturned mouth, avoiding eye contact, palms up facing outward.","Jane is a female adult. Jane is or has squeezing eyes shut, lowered eyebrows, frowning, downturned mouth, avoiding eye contact, palms up facing outward."
cmg6660a74q0fes9na_1.jpg,Aversion,"Jane is a Female Adult. Jane is or has Frowning, Squinting eyes. Jane's physical environment is having to drink a glass of milk.","Jane is a Female Adult. Jane is or has Frowning, Squinting eyes. Jane's physical environment is having to drink a glass of milk.","Jane is a Female Adult. Jane is or has Frowning, Squinting eyes."
cmlzw7v76zskkuxg85_1.jpg,Aversion,"Nancy is a female child. Nancy is or has frowning, side-eyeing. Nancy's physical environment is been given a broccoli.","Nancy is a female child. Nancy is or has frowning, side-eyeing. Nancy's physical environment is been given a broccoli.","Nancy is a female child. Nancy is or has frowning, side-eyeing."
co2om7ekfgihqy9clg_1.jpg,Aversion,Wendy is a female adolescent. Wendy is or has sticking tongue out. Wendy's physical environment is holding a plate of pancake.,Wendy is a female adolescent. Wendy is or has sticking tongue out. Wendy's physical environment is holding a plate of pancake.,Wendy is a female adolescent. Wendy is or has sticking tongue out.
co6v57uuf5wq6n84z6_1.jpg,Aversion,"Greg is a male adult. Greg is or has squeezing eyes shut, lips that flatten. Greg's physical environment is holding a toast with brown sauce.","Greg is a male adult. Greg is or has squeezing eyes shut, lips that flatten. Greg's physical environment is holding a toast with brown sauce.","Greg is a male adult. Greg is or has squeezing eyes shut, lips that flatten."
COCO_train2014_000000036447_1.jpg,Disconnection,"Greg is a male child. Greg is or has flat expression, empty stare. Greg's physical environment is at a party with cake on the table.","Greg is a male child. Greg is or has flat expression, empty stare. Greg's physical environment is at a party with cake on the table.","Greg is a male child. Greg is or has flat expression, empty stare."
COCO_train2014_000000066337_1.jpg,Disconnection,Greg is a male adult. Greg is a(n) business professional. Greg is or has downturned mouth. Greg's physical environment on a subway train.,Greg is a male adult. Greg is a(n) business professional. Greg is or has downturned mouth. Greg's physical environment on a subway train.,Greg is a male adult. Greg is a(n) business professional. Greg is or has downturned mouth.
COCO_train2014_000000081714_1.jpg,Pain/Suffering - Emotional,Sean is a male adult. Sean is or has staring down at the ground. Sean's physical environment is on a bench in a street.,Sean is a male adult. Sean is or has staring down at the ground. Sean's physical environment is on a bench in a street.,Sean is a male adult. Sean is or has staring down at the ground.
COCO_train2014_000000114326_1.jpg,Annoyance,"Greg is a male child. Greg is or has averted gaze, gritting teeth, leaning back. Greg's physical environment is someone reach out their hand to pinch Greg's face.","Greg is a male child. Greg is or has averted gaze, gritting teeth, leaning back. Greg's physical environment is someone reach out their hand to pinch Greg's face.","Greg is a male child. Greg is or has averted gaze, gritting teeth, leaning back."
COCO_train2014_000000150151_1.jpg,Annoyance,"Wendy is a female adult. Wendy is or has hands on the hip, frowning. Wendy's physical environment is on a street next to a parking meter.","Wendy is a female adult. Wendy is or has hands on the hip, frowning. Wendy's physical environment is on a street next to a parking meter.","Wendy is a female adult. Wendy is or has hands on the hip, frowning."
COCO_train2014_000000160273_2.jpg,Disconnection,"Sean is a male adult. Sean is a(n) student. Sean is or has raising eyebrows, side-eyeing. Karl is Sean's classmate and he is looking at his phone. Sean's physical environment is looking at phone at a convocation.","Sean is a male adult. Sean is a(n) student. Sean is or has raising eyebrows, side-eyeing. Sean's physical environment is looking at phone at a convocation.","Sean is a male adult. Sean is a(n) student. Sean is or has raising eyebrows, side-eyeing. Karl is Sean's classmate and he is looking at his phone."
COCO_train2014_000000309003_1.jpg,Disconnection,Greg is a male adult. Greg's physical environment is in a library with a laptop and a book on the desk.,Greg is a male adult. Greg's physical environment is in a library with a laptop and a book on the desk.,Greg is a male adult.
COCO_train2014_000000391733_1.jpg,Disquietment,"Sean is a male adult. Sean is or has squeezing eyes shut, wrinkling nose. Sean's physical environment is an opened fridge and smelling a drink.","Sean is a male adult. Sean is or has squeezing eyes shut, wrinkling nose. Sean's physical environment is an opened fridge and smelling a drink.","Sean is a male adult. Sean is or has squeezing eyes shut, wrinkling nose."
COCO_train2014_000000395271_2.jpg,Aversion,"Chloe is a female child. Chloe is or has squeezing eyes shut, crying, mouth wide open. Karl is Chloe's father and he is feeding Chloe a giant pizza. Chloe's physical environment is in a park.","Chloe is a female child. Chloe is or has squeezing eyes shut, crying, mouth wide open. Chloe's physical environment is in a park.","Chloe is a female child. Chloe is or has squeezing eyes shut, crying, mouth wide open. Karl is Chloe's father and he is feeding Chloe a giant pizza."
COCO_train2014_000000396574_1.jpg,Pain/Suffering - Emotional,"Jane is a female adult. Jane is or has curling up body into a ball, looking down. Jane's physical environment is in a suitcase.","Jane is a female adult. Jane is or has curling up body into a ball, looking down. Jane's physical environment is in a suitcase.","Jane is a female adult. Jane is or has curling up body into a ball, looking down."
COCO_train2014_000000408266_2.jpg,Disconnection,"Sean is a male child. Sean is or has frowning, unfocused gaze. Sean's physical environment is holding a pizza.","Sean is a male child. Sean is or has frowning, unfocused gaze. Sean's physical environment is holding a pizza.","Sean is a male child. Sean is or has frowning, unfocused gaze."
COCO_train2014_000000412657_1.jpg,Disconnection,"Jack is a male adult. Jack is or has biting finger, pulling a hood over the head. Jack’s physical environment is in front of a computer.","Jack is a male adult. Jack is or has biting finger, pulling a hood over the head. Jack’s physical environment is in front of a computer.","Jack is a male adult. Jack is or has biting finger, pulling a hood over the head."
COCO_train2014_000000507049_1.jpg,Pain/Suffering - Emotional,"Chloe is a female adult. Chloe is or has body posture that loosens or collapses, tilting head downward, throwing up. Chloe's physical environment is on the bathroom floor in the of a toilet.","Chloe is a female adult. Chloe is or has body posture that loosens or collapses, tilting head downward, throwing up. Chloe's physical environment is on the bathroom floor in the of a toilet.","Chloe is a female adult. Chloe is or has body posture that loosens or collapses, tilting head downward, throwing up."
COCO_train2014_000000510860_1.jpg,Disconnection,"Jane is a female adult. Jane is or has staring off into the distance, frowning, leaning on an object. Jane's physical environment is on a boat.","Jane is a female adult. Jane is or has staring off into the distance, frowning, leaning on an object. Jane's physical environment is on a boat.","Jane is a female adult. Jane is or has staring off into the distance, frowning, leaning on an object."
COCO_train2014_000000532286_2.jpg,Aversion,"Lucas is a male adult. Lucas is or has frowning, gritting teeth. Karl is Lucas' friend and he is smiling and pose for camera. Lucas's physical environment is having lunch at a theme park.","Lucas is a male adult. Lucas is or has frowning, gritting teeth. Lucas's physical environment is having lunch at a theme park.","Lucas is a male adult. Lucas is or has frowning, gritting teeth. Karl is Lucas' friend and he is smiling and pose for camera."
COCO_train2014_000000565594_1.jpg,Disquietment,"Wendy is a female adult. Wendy is or has frowning, lowered eyebrows, open mouth. Wendy's physical environment is holding a snapped phone.","Wendy is a female adult. Wendy is or has frowning, lowered eyebrows, open mouth. Wendy's physical environment is holding a snapped phone.","Wendy is a female adult. Wendy is or has frowning, lowered eyebrows, open mouth."
COCO_val2014_000000077754_1.jpg,Disconnection,"Sean is a male adult. Sean is a(n) skier. Sean is or has staring off into the distance, sitting. Sean's physical environment is in a the snow.","Sean is a male adult. Sean is a(n) skier. Sean is or has staring off into the distance, sitting. Sean's physical environment is in a the snow.","Sean is a male adult. Sean is a(n) skier. Sean is or has staring off into the distance, sitting."
COCO_val2014_000000246442_1.jpg,Disconnection,Nancy is a female adult. Nancy is or has chin dipping down. Nancy's physical environment is listening to music on a street on a rainy day.,Nancy is a female adult. Nancy is or has chin dipping down. Nancy's physical environment is listening to music on a street on a rainy day.,Nancy is a female adult. Nancy is or has chin dipping down.
COCO_val2014_000000555582_1.jpg,Disconnection,Sophia is a female adult. Sophia is or has chin dipping down. Sophia's physical environment is holding an umbrella on a street.,Sophia is a female adult. Sophia is or has chin dipping down. Sophia's physical environment is holding an umbrella on a street.,Sophia is a female adult. Sophia is or has chin dipping down.
cp73gpw6t7x4u6l454_1.jpg,Aversion,"Greg is a male child. Greg is or has closed eyes, looking away. Greg's physical environment is dinner time and someone is feeding him.","Greg is a male child. Greg is or has closed eyes, looking away. Greg's physical environment is dinner time and someone is feeding him.","Greg is a male child. Greg is or has closed eyes, looking away."
cpc2qvf0uopffkr8jq_1.jpg,Aversion,"Jack is a male child. Jack is or has frowning, wrinkling nose, pressing lips tight. Jack's physical environment is a bowl salad on the table.","Jack is a male child. Jack is or has frowning, wrinkling nose, pressing lips tight. Jack's physical environment is a bowl salad on the table.","Jack is a male child. Jack is or has frowning, wrinkling nose, pressing lips tight."
cphybgtsuhmyl4x06o_1.jpg,Confusion,"Greg is a Male Adult. Greg is or has Frowning, Glassy stare, Open mouth, Wrinkling one's nose. Greg's physical environment is in a room.","Greg is a Male Adult. Greg is or has Frowning, Glassy stare, Open mouth, Wrinkling one's nose. Greg's physical environment is in a room.","Greg is a Male Adult. Greg is or has Frowning, Glassy stare, Open mouth, Wrinkling one's nose."
cqs87glt2r7jd54u6z_1.jpg,Aversion,"Sophia is a female adult. Sophia is or has frowning, squeezing nose.","Sophia is a female adult. Sophia is or has frowning, squeezing nose.","Sophia is a female adult. Sophia is or has frowning, squeezing nose."
cquk7pf3pck9kr47pk_1.jpg,Aversion,"Wendy is a female adult. Wendy is or has downturned mouth, smelling oneself.","Wendy is a female adult. Wendy is or has downturned mouth, smelling oneself.","Wendy is a female adult. Wendy is or has downturned mouth, smelling oneself."
cssr67is17ufzxu6zo_1.jpg,Disquietment,"Wendy is a Female Adult. Wendy is or has Eyebrows squishing together, Frowning, Wrinkling one's nose, Squinting eyes, Side look, Clenched jaw, Gritting teeth.","Wendy is a Female Adult. Wendy is or has Eyebrows squishing together, Frowning, Wrinkling one's nose, Squinting eyes, Side look, Clenched jaw, Gritting teeth.","Wendy is a Female Adult. Wendy is or has Eyebrows squishing together, Frowning, Wrinkling one's nose, Squinting eyes, Side look, Clenched jaw, Gritting teeth."
cxzwt9dzixcu1wuu0a_1.jpg,Aversion,"Greg is a male adult. Greg is or has frowning, side-eyeing, palms up facing outward.","Greg is a male adult. Greg is or has frowning, side-eyeing, palms up facing outward.","Greg is a male adult. Greg is or has frowning, side-eyeing, palms up facing outward."
cymmb6smbo3id9tfpp_1.jpg,Aversion,"Wendy is a Female Adult. Wendy is or has Closed eyes, Frowning, Sticking tongue out.","Wendy is a Female Adult. Wendy is or has Closed eyes, Frowning, Sticking tongue out.","Wendy is a Female Adult. Wendy is or has Closed eyes, Frowning, Sticking tongue out."
cz6xpybqfvn7pmad1a_1.jpg,Disquietment,"Chloe is a Female Adult. Chloe is or has Frowning, Lowered eyebrows, Side look, Rubbing the nose.","Chloe is a Female Adult. Chloe is or has Frowning, Lowered eyebrows, Side look, Rubbing the nose.","Chloe is a Female Adult. Chloe is or has Frowning, Lowered eyebrows, Side look, Rubbing the nose."
d1npvcgcuqjuecw6g6_3.jpg,Disapproval,"Chloe is a female adult. Chloe is or has flat expression, crossed arms. Beth is an adult and he is clinking glass with Alec. Alec is an adult and he is clinking glass with Beth. Chloe's physical environment is at a party.","Chloe is a female adult. Chloe is or has flat expression, crossed arms. Chloe's physical environment is at a party.","Chloe is a female adult. Chloe is or has flat expression, crossed arms. Beth is an adult and he is clinking glass with Alec. Alec is an adult and he is clinking glass with Beth."
d1vvzvamzs0u17woqq_2.jpg,Anger,"Jane is a Female Adult. Jane is or has Furrowed eyebrows, Looking away, Crossed arms. Karl is Jane's partner and he is staring and smiling at an iPad. Jane's physical environment is in a living room on a couch.","Jane is a Female Adult. Jane is or has Furrowed eyebrows, Looking away, Crossed arms. Jane's physical environment is in a living room on a couch.","Jane is a Female Adult. Jane is or has Furrowed eyebrows, Looking away, Crossed arms. Karl is Jane's partner and he is staring and smiling at an iPad."
d1w7ax10ag28h7uilw_3.jpg,Disapproval,"Chloe is a female adult. Chloe is or has staring off into the distance, crossed arms. Karl is an adult and smiling and sitting close to Nora. Nora is an adult and smiling and sitting close to Karl. Chloe's physical environment is in a living room.","Chloe is a female adult. Chloe is or has staring off into the distance, crossed arms. Chloe's physical environment is in a living room.","Chloe is a female adult. Chloe is or has staring off into the distance, crossed arms. Karl is an adult and smiling and sitting close to Nora. Nora is an adult and smiling and sitting close to Karl."
d2jsis4z3xb9xiufj8_2.jpg,Aversion,"Jane is a female adult. Jane is a(n) business professional. Jane is or has side-eyeing, gritting teeth. Beth is Jane's coworker and her flowers grew better than Jane's.","Jane is a female adult. Jane is a(n) business professional. Jane is or has side-eyeing, gritting teeth.","Jane is a female adult. Jane is a(n) business professional. Jane is or has side-eyeing, gritting teeth. Beth is Jane's coworker and her flowers grew better than Jane's."
d2pnk5htt4z4qsj476_3.jpg,Aversion,"Chloe is a female adult. Chloe is or has side-eyeing, downturned mouth. Mia is an adult and clinking glass with Karl. Karl is an adult and clinking glass with Mia. Chloe's physical environment is at a party.","Chloe is a female adult. Chloe is or has side-eyeing, downturned mouth. Chloe's physical environment is at a party.","Chloe is a female adult. Chloe is or has side-eyeing, downturned mouth. Mia is an adult and clinking glass with Karl. Karl is an adult and clinking glass with Mia."
d30i8x6mo35zziyjb7_5.jpg,Disapproval,"Greg is a male adult. Greg is or has furrowed eyebrows, glaring, side-eyeing. Alec is an adult and smiling and thumbs up. Isabel is an adult and hugging Alec.","Greg is a male adult. Greg is or has furrowed eyebrows, glaring, side-eyeing.","Greg is a male adult. Greg is or has furrowed eyebrows, glaring, side-eyeing. Alec is an adult and smiling and thumbs up. Isabel is an adult and hugging Alec."
d30i8x6mo35zziyjb7_5.jpg,Disquietment,"Greg is a male adult. Greg is or has frowning, side-eyeing, hands in pockets. Alec is an adult and he is smiling and thumbs up. Isabel is an adult and she is hugging Alec.","Greg is a male adult. Greg is or has frowning, side-eyeing, hands in pockets.","Greg is a male adult. Greg is or has frowning, side-eyeing, hands in pockets. Alec is an adult and he is smiling and thumbs up. Isabel is an adult and she is hugging Alec."
d4hnw4ftzl2qj3q7v6_2.jpg,Disapproval,"Wendy is a female adult. Wendy is a(n) business professional. Wendy is or has side-eyeing, downturned mouth, crossed arms. Beth is Wendy's coworker and she is smiling and talking on the phone.","Wendy is a female adult. Wendy is a(n) business professional. Wendy is or has side-eyeing, downturned mouth, crossed arms.","Wendy is a female adult. Wendy is a(n) business professional. Wendy is or has side-eyeing, downturned mouth, crossed arms. Beth is Wendy's coworker and she is smiling and talking on the phone."
d4nu04fhm606wmi1xz_3.jpg,Annoyance,"Wendy is a Female Adult. Wendy is a(n) Employee. Wendy is or has Looking away, High chin, Crossed arms. Ronald is Wendy's coworker and he is talking to someone else. Wendy's physical environment is in an office.","Wendy is a Female Adult. Wendy is a(n) Employee. Wendy is or has Looking away, High chin, Crossed arms. Wendy's physical environment is in an office.","Wendy is a Female Adult. Wendy is a(n) Employee. Wendy is or has Looking away, High chin, Crossed arms. Ronald is Wendy's coworker and he is talking to someone else."
d7gmvr6bmurwcfacvk_2.jpg,Disquietment,"Wendy is a female adult. Wendy is or has empty stare, clenched jaw. Beth is Wendy's friend and she is smiling and showing her diamond ring to Wendy. Wendy's physical environment is in a garden.","Wendy is a female adult. Wendy is or has empty stare, clenched jaw. Wendy's physical environment is in a garden.","Wendy is a female adult. Wendy is or has empty stare, clenched jaw. Beth is Wendy's friend and she is smiling and showing her diamond ring to Wendy."
daepkqdpa8ayy9ozff_2.jpg,Aversion,Chloe is a female child. Chloe is or has side-eyeing. Beth is a child and she is eating a lollipop and side-eyed by Chloe.,Chloe is a female child. Chloe is or has side-eyeing.,Chloe is a female child. Chloe is or has side-eyeing. Beth is a child and she is eating a lollipop and side-eyed by Chloe.
dc1wpmg47uzjkuf6s4_1.jpg,Pain/Suffering - Physical,"Wendy is a Female Elder. Wendy is or has Frowning, Squeezing eyes shut, Gritting teeth, Hand on own chest, Bending down, Leaning forward, Body posture that loosens or collapses. Wendy's physical environment is on a street.","Wendy is a Female Elder. Wendy is or has Frowning, Squeezing eyes shut, Gritting teeth, Hand on own chest, Bending down, Leaning forward, Body posture that loosens or collapses. Wendy's physical environment is on a street.","Wendy is a Female Elder. Wendy is or has Frowning, Squeezing eyes shut, Gritting teeth, Hand on own chest, Bending down, Leaning forward, Body posture that loosens or collapses."
dcjqh15lunvxk3jur0_1.jpg,Pain/Suffering - Physical,Jack is a male adult. Jack is a(n) business professional. Jack is or has rubbing the shoulder. Jack's physical environment is at an office desk.,Jack is a male adult. Jack is a(n) business professional. Jack is or has rubbing the shoulder. Jack's physical environment is at an office desk.,Jack is a male adult. Jack is a(n) business professional. Jack is or has rubbing the shoulder.
ddkop7rtr67verjpfd_3.jpg,Disquietment,"Jack is a male adult. Jack is a(n) referee. Jack is or has open mouth, arms reaching out. Ronald is a boxer and he is hitting his opponent. Alec is a boxer and getting hit by his opponent. Jack's physical environment is in a boxing match.","Jack is a male adult. Jack is a(n) referee. Jack is or has open mouth, arms reaching out. Jack's physical environment is in a boxing match.","Jack is a male adult. Jack is a(n) referee. Jack is or has open mouth, arms reaching out. Ronald is a boxer and he is hitting his opponent. Alec is a boxer and getting hit by his opponent."
ddkop7rtr67verjpfd_3.jpg,Pain/Suffering - Physical,Terry is a Male Adult. Terry is a(n) Boxer. Terry is or has Squeezing eyes shut. Ronald is Terry's opponent and he is hitting Terry's face. Karl is a referee and he is trying to stop Ronald. Terry's physical environment is in the middle of a boxing match.,Terry is a Male Adult. Terry is a(n) Boxer. Terry is or has Squeezing eyes shut. Terry's physical environment is in the middle of a boxing match.,Terry is a Male Adult. Terry is a(n) Boxer. Terry is or has Squeezing eyes shut. Ronald is Terry's opponent and he is hitting Terry's face. Karl is a referee and he is trying to stop Ronald.
dh2n32n6sa7z4dxzgb_2.jpg,Pain/Suffering - Physical,"Nancy is a female adult. Nancy is a(n) tennis player. Nancy is or has body posture that loosens or collapses, lying flat. Mia is Nancy's coach and she is bending down and putting her hands on Nancy's back. Nancy's physical environment is on a tennis court with a tennis racket on the ground.","Nancy is a female adult. Nancy is a(n) tennis player. Nancy is or has body posture that loosens or collapses, lying flat. Nancy's physical environment is on a tennis court with a tennis racket on the ground.","Nancy is a female adult. Nancy is a(n) tennis player. Nancy is or has body posture that loosens or collapses, lying flat. Mia is Nancy's coach and she is bending down and putting her hands on Nancy's back."
dikr6as8weufyn54xb_1.jpg,Pain/Suffering - Physical,"Jack is a male adult. Jack is a(n) soccer player. Jack is or has frowning, open mouth, lying flat, rubbing the foot. Jack's physical environment is in a soccer game.","Jack is a male adult. Jack is a(n) soccer player. Jack is or has frowning, open mouth, lying flat, rubbing the foot. Jack's physical environment is in a soccer game.","Jack is a male adult. Jack is a(n) soccer player. Jack is or has frowning, open mouth, lying flat, rubbing the foot."
dl5k4ukmcum9z54826_3.jpg,Disquietment,Greg is a male adult. Greg is or has frowning. Beth is Greg's partner and giving birth in a hospital bed and Greg is putting his hand on Beth's head. Greg's physical environment is in a hospital room.,Greg is a male adult. Greg is or has frowning. Greg's physical environment is in a hospital room.,Greg is a male adult. Greg is or has frowning. Beth is Greg's partner and giving birth in a hospital bed and Greg is putting his hand on Beth's head.
dl5k4ukmcum9z54826_3.jpg,Pain/Suffering - Physical,"Nancy is a female adult. Nancy is or has frowning, mouth wide open, rubbing one's forehead or eyebrows. Nora is Nancy's doctor and she is placing her hands on Nancy's stomach. Nancy's physical environment is in a hospital bed giving birth.","Nancy is a female adult. Nancy is or has frowning, mouth wide open, rubbing one's forehead or eyebrows. Nancy's physical environment is in a hospital bed giving birth.","Nancy is a female adult. Nancy is or has frowning, mouth wide open, rubbing one's forehead or eyebrows. Nora is Nancy's doctor and she is placing her hands on Nancy's stomach."
dnz8r16rduh2vxoigq_2.jpg,Pain/Suffering - Physical,"Jack is a male adult. Jack is or has squeezing eyes shut, clenched jaw, grimacing, rubbing the chest, tight shoulders, sitting. Beth is a passerby and she is placing her hand on Jack's arm and on a phone call. Jack's physical environment is in a garden.","Jack is a male adult. Jack is or has squeezing eyes shut, clenched jaw, grimacing, rubbing the chest, tight shoulders, sitting. Jack's physical environment is in a garden.","Jack is a male adult. Jack is or has squeezing eyes shut, clenched jaw, grimacing, rubbing the chest, tight shoulders, sitting. Beth is a passerby and she is placing her hand on Jack's arm and on a phone call."
dot3m48vd33ymmg5yp_2.jpg,Pain/Suffering - Physical,"Chloe is a female adult. Chloe is or has lying flat, closed eyes, hand resting on forehead. Karl is Chloe's physiotherapist and he is checking Chloe's left leg. Chloe's physical environment is at a physiotherapy.","Chloe is a female adult. Chloe is or has lying flat, closed eyes, hand resting on forehead. Chloe's physical environment is at a physiotherapy.","Chloe is a female adult. Chloe is or has lying flat, closed eyes, hand resting on forehead. Karl is Chloe's physiotherapist and he is checking Chloe's left leg."
dplh2mypbk4tbtbh6i_1.jpg,Pain/Suffering - Physical,"Sean is a male adult. Sean is a(n) athlete. Sean is or has furrowed eyebrows, sitting, mouth wide open, rubbing the foot, squeezing eyes shut. Sean's physical environment is in an Olympic game.","Sean is a male adult. Sean is a(n) athlete. Sean is or has furrowed eyebrows, sitting, mouth wide open, rubbing the foot, squeezing eyes shut. Sean's physical environment is in an Olympic game.","Sean is a male adult. Sean is a(n) athlete. Sean is or has furrowed eyebrows, sitting, mouth wide open, rubbing the foot, squeezing eyes shut."
dso8mtseq01vh8m6a0_1.jpg,Fatigue,"Jack is a Male Adult. Jack is a(n) Bicycler. Jack is or has Lying flat, Squeezing eyes shut, Gritting teeth. Jack's physical environment is on the side of the road and surrounded by another bicyclers.","Jack is a Male Adult. Jack is a(n) Bicycler. Jack is or has Lying flat, Squeezing eyes shut, Gritting teeth. Jack's physical environment is on the side of the road and surrounded by another bicyclers.","Jack is a Male Adult. Jack is a(n) Bicycler. Jack is or has Lying flat, Squeezing eyes shut, Gritting teeth."
dtp2df4s8zjcgtnjsm_1.jpg,Pain/Suffering - Physical,"Sophia is a female adult. Sophia is a(n) tennis player. Sophia is or has bending down, body posture that loosens or collapses, rubbing the chest. Sophia's physical environment is in a tennis match.","Sophia is a female adult. Sophia is a(n) tennis player. Sophia is or has bending down, body posture that loosens or collapses, rubbing the chest. Sophia's physical environment is in a tennis match.","Sophia is a female adult. Sophia is a(n) tennis player. Sophia is or has bending down, body posture that loosens or collapses, rubbing the chest."
dvmlvl8e3pbk54nvw5_1.jpg,Pain/Suffering - Physical,"Terry is a Male Adult. Terry is or has Squeezing eyes shut, Rubbing the affected area of one's body, Clutching the stomach.","Terry is a Male Adult. Terry is or has Squeezing eyes shut, Rubbing the affected area of one's body, Clutching the stomach.","Terry is a Male Adult. Terry is or has Squeezing eyes shut, Rubbing the affected area of one's body, Clutching the stomach."
dx5vhcsqs3symylim6_1.jpg,Pain/Suffering - Physical,"Terry is a male elder. Terry is or has frowning, squeezing eyes shut, lips that flatten or curl, rubbing the back. Terry's physical environment is in a room with books.","Terry is a male elder. Terry is or has frowning, squeezing eyes shut, lips that flatten or curl, rubbing the back. Terry's physical environment is in a room with books.","Terry is a male elder. Terry is or has frowning, squeezing eyes shut, lips that flatten or curl, rubbing the back."
dy8olkqctm5v5mjnys_1.jpg,Pain/Suffering - Physical,Jack is a male adult. Jack is or has bending forward. Jack's physical environment is a dog jumping and biting.,Jack is a male adult. Jack is or has bending forward. Jack's physical environment is a dog jumping and biting.,Jack is a male adult. Jack is or has bending forward.
dycpwd20tv6fj10wqr_1.jpg,Sadness,"Jane is a Female Adult. Jane is or has Closed eyes, Lowered eyebrows, Open mouth, Palms covering forehead. Jane's physical environment is in a bed.","Jane is a Female Adult. Jane is or has Closed eyes, Lowered eyebrows, Open mouth, Palms covering forehead. Jane's physical environment is in a bed.","Jane is a Female Adult. Jane is or has Closed eyes, Lowered eyebrows, Open mouth, Palms covering forehead."
dyw69dfugp42oekh3p_1.jpg,Pain/Suffering - Physical,"Jack is a male adult. Jack is or has frowning, rubbing the back. Jack's physical environment is on a bed with medication on the side.","Jack is a male adult. Jack is or has frowning, rubbing the back. Jack's physical environment is on a bed with medication on the side.","Jack is a male adult. Jack is or has frowning, rubbing the back."
